Testcase_Number Left_Coin_Pile Right_Coin_Pile Computation_Time Number_of_Coins
945 5,11,19,16,5,3,3,25 18,25,23,21 0 12
946 7,8,4,24,14,17,24 20,25,23,16,14 0 12
947 7,7,6,9,25,4 7,25,2,14,3,7 0 12
948 0 0 1999000 12
949 9,13,19,9,9,6 11,19,7,7,5,16 0 12
950 11,20,5,7,10,19,4 2,16,14,22,22 0 12
951 10,15,25,4,25 4,3,7,23,24,8,10 0 12
952 25,23,14,7,6,12 15,13,18,14,14,13 0 12
953 0 0 1999900 12
954 7,22,20,8,16,9 12,14,17,23,2,14 0 12
955 0 0 1000300 12
956 11,8,18,20,14,7,17 12,16,25,25,17 0 12
957 0 0 1653400 12
958 15,14,2,11,4,8,24 19,18,14,21,6 0 12
959 10,5,8,12,22,20,6 9,22,14,15,23 0 12
960 0 0 1999300 12
961 0 0 2004400 12
962 0 0 1008400 12
963 7,2,9,24,10,9,21 25,11,11,12,23 0 12
964 0 0 1990400 12
965 0 0 999800 12
966 25,25,25,4,6,12 24,7,7,22,14,23 0 12
967 0 0 1999700 12
968 0 0 1002100 12
969 0 0 2003100 12
970 18,9,3,24,10,12,16 15,19,17,16,25 0 12
971 0 0 1001300 12
972 0 0 1999300 12
973 0 0 999200 12
974 3,8,17,7,5,17,2,16 21,17,18,19 0 12
975 16,5,13,13,12,19 15,7,2,19,24,11 0 12
976 18,14,22,2,12,7,3 18,14,11,12,23 0 12
977 2,22,20,11,8,19,3 21,25,16,18,5 0 12
978 0 0 1000400 12
979 15,3,15,21,20,15,6 8,23,24,21,19 0 12
980 0 0 2553700 12
981 7,14,7,9,20,2 21,3,8,3,6,18 0 12
982 0 0 1119900 12
983 7,5,3,4,5,2,22,12 23,20,8,9 0 12
984 0 0 2207300 12
985 22,9,13,16,20,20 14,21,13,9,18,25 0 12
986 0 0 1048600 12
987 6,17,2,5,7,25 20,17,4,11,3,7 0 12
988 0 0 2298000 12
989 0 0 1080700 12
990 12,5,18,11,23,4 23,7,25,5,9,4 0 12
991 16,6,11,16,11,20,2 25,6,16,22,13 0 12
992 0 0 1526000 12
993 24,12,15,11,9,7,6 16,13,23,8,24 0 12
994 23,20,11,10,3,4 10,14,3,21,2,21 0 12
995 9,10,16,23,18,6,3 23,22,10,24,6 0 12
996 0 0 2068700 12
997 0 0 1074700 12
998 0 0 2033700 12
999 0 0 1021800 12
1000 12,17,3,14,23,5 9,2,12,22,16,13 0 12
1001 0 0 3690500 13
1002 15,9,2,4,13,15,15 11,16,21,13,9,3 0 13
1003 0 0 2062600 13
1004 0 0 3469000 13
1005 4,24,22,19,14,2 12,12,3,19,22,14,3 0 13
1006 0 0 3365800 13
1007 0 0 3510200 13
1008 0 0 4295200 13
1009 0 0 3129500 13
1010 4,22,16,14,11,10 4,4,12,24,3,19,11 506900 13
1011 17,2,21,16,25,16,5 15,22,7,10,25,23 0 13
1012 0 0 3004200 13
1013 0 0 3000100 13
1014 0 0 1999900 13
1015 0 0 3593700 13
1016 16,8,18,13,7,7 2,10,3,14,19,7,14 1002300 13
1017 23,3,6,16,4,6,18 10,22,17,10,12,5 0 13
1018 5,2,25,7,2,4,6,6,12 21,25,15,8 0 13
1019 0 0 2378500 13
1020 0 0 3120700 13
1021 25,21,17,16,7,13 8,20,18,3,14,18,18 0 13
1022 0 0 3761600 13
1023 0 0 3479600 13
1024 0 0 3283600 13
1025 19,19,2,11,17,5 12,13,6,12,6,17,7 0 13
1026 0 0 2528100 13
1027 20,2,20,14,23,5,8 24,18,25,10,6,9 0 13
1028 9,11,7,17,11,8,7,11 23,12,2,19,25 0 13
1029 20,20,17,24,4,2,6 9,18,5,19,24,18 1062000 13
1030 21,14,22,24,23,4 23,17,21,10,11,2,24 0 13
1031 0 0 3062700 13
1032 7,3,15,5,2,24,2 19,7,9,18,3,2 0 13
1033 4,3,15,16,3,17,5,7 14,4,19,14,19 0 13
1034 13,20,7,21,10,9,8 7,17,13,19,16,16 0 13
1035 24,13,8,17,4,18,15 25,20,22,5,25,2 0 13
1036 18,5,25,12,4,6,24 13,19,18,4,18,22 0 13
1037 0 0 3093600 13
1038 18,13,17,14,9,2,10,9 17,18,21,23,13 0 13
1039 0 0 3465700 13
1040 2,6,5,24,3,7,4,4,2 9,14,11,23 0 13
1041 0 0 2999900 13
1042 22,20,20,17,13,4 24,16,23,9,9,13,2 0 13
1043 0 0 2999800 13
1044 0 0 3533600 13
1045 0 0 2406400 13
1046 0 0 3306100 13
1047 16,13,14,11,13,6,14,7 24,22,25,17,6 0 13
1048 0 0 3654200 13
1049 18,4,3,24,15,17,6 16,20,14,5,11,21 0 13
1050 0 0 3001700 13
1051 0 0 3000000 13
1052 0 0 2613900 13
1053 0 0 3005000 13
1054 17,6,11,18,4,21,11 19,22,24,12,7,4 0 13
1055 0 0 2999800 13
1056 0 0 3000300 13
1057 12,18,6,14,22,14,4,9 22,11,25,20,21 999800 13
1058 0 0 2510700 13
1059 13,13,6,19,2,18,11,15 25,16,23,13,20 0 13
1060 0 0 3000100 13
1061 0 0 3000200 13
1062 0 0 3532300 13
1063 25,15,11,16,5,5,16 12,15,15,12,20,19 0 13
1064 21,2,4,9,11,22,20 11,21,25,7,3,22 0 13
1065 0 0 3577600 13
1066 9,24,5,7,23,6,7,7 25,17,16,14,16 0 13
1067 9,9,8,17,11,8 14,19,3,6,9,3,8 0 13
1068 18,23,22,4,8,24,13 14,15,25,9,25,24 0 13
1069 0 0 3098500 13
1070 5,12,20,11,6,16,5,12 24,15,22,4,22 0 13
1071 0 0 3731600 13
1072 21,25,4,24,16,3,9 16,17,13,21,17,18 0 13
1073 17,2,18,21,23,8,14 25,2,15,25,25,11 0 13
1074 3,23,10,8,22,4,20 12,5,18,17,21,17 0 13
1075 0 0 3015000 13
1076 19,20,8,14,3,16,7 21,19,8,21,11,7 0 13
1077 0 0 2999700 13
1078 8,2,17,9,4,5,15,22 24,5,23,16,14 0 13
1079 4,4,13,15,23,9,16 23,24,9,20,3,5 0 13
1080 25,9,5,19,17,18,15 17,22,13,19,13,24 0 13
1081 25,13,23,10,13,2,10 24,14,14,24,16,4 0 13
1082 0 0 3901200 13
1083 7,24,22,3,9,11 18,7,9,6,17,3,16 0 13
1084 0 0 3139700 13
1085 0 0 3152300 13
1086 20,25,2,23,14,3 4,11,8,4,19,24,17 0 13
1087 0 0 3410900 13
1088 2,5,19,9,12,9,8,7 3,11,19,19,19 0 13
1089 24,20,5,12,14,6,4,2 23,20,8,13,23 0 13
1090 5,20,22,5,6,11,11,9 18,23,25,5,18 0 13
1091 0 0 3146400 13
1092 22,4,2,16,24,22,2 9,24,23,25,5,6 0 13
1093 13,25,12,3,13,20 4,25,9,8,2,13,25 0 13
1094 19,3,10,4,19,8,22 10,17,10,15,23,10 0 13
1095 15,22,9,14,10,2,7 25,23,6,13,8,4 0 13
1096 23,2,22,8,12,11 16,7,20,2,7,15,11 0 13
1097 0 0 3061400 13
1098 0 0 3173700 13
1099 0 0 3037900 13
1100 0 0 3296100 13
1101 0 0 5656500 14
1102 13,18,21,3,2,11,4,9 21,14,16,8,17,5 0 14
1103 0 0 5242800 14
1104 25,4,3,21,21,25,5 7,17,12,24,19,6,19 1510000 14
1105 14,12,23,15,2,18,8 18,10,20,4,9,6,25 0 14
1106 0 0 6124300 14
1107 25,15,14,4,7,8,4,14 11,13,21,20,8,18 0 14
1108 5,17,25,15,19,22 2,17,7,12,9,12,23,21 0 14
1109 0 0 5909800 14
1110 13,10,4,14,14,16,16 17,20,10,13,7,9,11 0 14
1111 5,19,5,21,6,6,9,14 22,4,25,18,12,4 0 14
1112 0 0 6412400 14
1113 0 0 6814500 14
1114 0 0 6625200 14
1115 24,11,17,18,23,2,8 24,17,7,15,20,7,13 0 14
1116 23,20,22,24,21,4,10 22,20,17,15,24,22,4 1095800 14
1117 0 0 5496800 14
1118 7,23,5,11,8,8,6,16,10 12,22,24,11,25 0 14
1119 8,2,18,16,15,12,8,11,4 17,22,17,18,20 0 14
1120 2,4,24,9,21,3,6,13,11 23,14,23,20,13 0 14
1121 7,15,17,7,7,20 2,2,15,13,10,20,9,2 0 14
1122 8,22,20,3,16,5,4,9 21,5,22,16,2,21 0 14
1123 0 0 7668900 14
1124 22,14,24,24,16,9 8,7,25,8,12,11,24,14 0 14
1125 6,21,25,8,23,10,23 22,21,18,18,6,9,22 0 14
1126 0 0 6639800 14
1127 21,5,20,20,12,18,11 22,15,22,24,4,5,15 0 14
1128 0 0 6262300 14
1129 0 0 5898400 14
1130 0 0 5613900 14
1131 2,6,19,7,15,21,11,2 5,25,10,13,12,18 1062200 14
1132 0 0 5941900 14
1133 0 0 7075200 14
1134 23,18,7,8,7,21,3 6,10,11,13,25,11,11 0 14
1135 0 0 5630300 14
1136 19,19,20,17,13,18 9,7,23,16,16,3,17,15 1002800 14
1137 3,13,2,6,14,17,7,24 21,8,5,8,23,21 0 14
1138 25,4,19,8,17,16,4 5,21,7,17,14,19,10 0 14
1139 17,17,11,15,21,7,6,14 21,21,12,10,19,25 0 14
1140 7,25,6,14,11,3,22 7,7,21,20,3,20,10 0 14
1141 7,4,7,11,11,13,18,5,5 21,11,13,14,22 0 14
1142 0 0 6010000 14
1143 3,8,6,7,24,7,13,24 17,23,8,18,13,13 0 14
1144 22,6,19,22,7,9,7 21,2,16,16,19,8,10 1037400 14
1145 25,21,18,2,7,4,14,2 20,6,20,21,21,5 0 14
1146 0 0 6539000 14
1147 0 0 5544400 14
1148 0 0 6036200 14
1149 0 0 6922400 14
1150 22,17,22,17,5,4,12 17,20,8,19,16,10,9 0 14
1151 0 0 4999100 14
1152 2,7,10,25,2,14,6,2 24,11,3,12,7,11 1537400 14
1153 16,23,18,19,4,8,17 12,13,13,16,14,12,25 0 14
1154 0 0 6383300 14
1155 25,14,20,11,16,17,17 24,3,16,25,20,10,22 0 14
1156 0 0 5996800 14
1157 0 0 6000400 14
1158 14,10,5,17,2,3,8,13,20 22,6,18,22,24 0 14
1159 24,23,22,4,16,5,5 12,22,6,21,9,19,10 0 14
1160 0 0 6920700 14
1161 10,7,20,2,5,20,2,9,4 8,24,21,14,12 0 14
1162 0 0 5717800 14
1163 0 0 6173700 14
1164 0 0 6614100 14
1165 18,24,23,6,3,12,7,3 25,15,14,17,6,19 0 14
1166 7,24,9,7,12,2,2,17 25,10,11,5,11,18 996800 14
1167 0 0 5535000 14
1168 0 0 6487700 14
1169 0 0 6636200 14
1170 0 0 4974800 14
1171 18,15,16,16,3,4,22 10,13,7,7,17,18,22 0 14
1172 17,20,17,23,21,2,13 25,7,7,24,23,24,3 1604100 14
1173 18,20,23,4,23,15 14,16,8,20,5,8,11,21 0 14
1174 0 0 6007500 14
1175 0 0 6508800 14
1176 13,25,24,19,9,23,5 22,21,13,18,6,21,17 0 14
1177 0 0 6000300 14
1178 20,13,9,16,11,18,10,19 23,16,11,23,25,18 0 14
1179 9,23,24,10,12,3,23,7 24,20,6,20,19,22 0 14
1180 7,14,10,10,2,15,9,19 21,13,16,14,20,2 0 14
1181 18,6,16,4,10,10,3,12 6,23,23,2,12,13 0 14
1182 0 0 6767600 14
1183 0 0 7465100 14
1184 0 0 6000000 14
1185 25,16,4,19,19,10,4,3 20,24,7,20,18,11 0 14
1186 0 0 6110300 14
1187 9,15,20,12,25,19,11,2 25,12,17,19,25,15 0 14
1188 23,12,21,16,12,8 7,11,10,23,4,11,19,7 0 14
1189 0 0 5931800 14
1190 0 0 5974800 14
1191 11,5,13,22,13,8,15,10 4,23,16,23,23,8 0 14
1192 8,15,24,8,23,8,17 10,16,3,20,20,13,21 0 14
1193 0 0 7092300 14
1194 3,14,8,7,3,6,17,5,5,4 14,14,21,23 0 14
1195 15,24,23,3,18,5,15 14,5,19,23,18,7,17 0 14
1196 8,23,17,24,13,3,3,7 14,16,20,15,23,10 0 14
1197 5,10,12,6,2,7,21,13 12,20,7,4,23,10 0 14
1198 0 0 6782800 14
1199 6,14,11,6,9,3,21 3,2,11,15,14,13,12 0 14
1200 0 0 7658700 14
1201 0 0 12479100 15
1202 0 0 12723200 15
1203 9,2,4,5,6,25,2,7,16,16 14,20,11,23,24 0 15
1204 5,16,2,22,12,2,12,2,8 12,12,14,21,20,2 0 15
1205 0 0 13603400 15
1206 0 0 12685100 15
1207 7,8,19,6,19,17,10 11,4,5,16,8,11,24,7 0 15
1208 0 0 13291700 15
1209 0 0 14193400 15
1210 0 0 12354900 15
1211 0 0 15181500 15
1212 0 0 13766500 15
1213 6,18,21,24,18,5,12,11 24,24,13,13,18,6,17 94700 15
1214 25,3,8,16,19,3,14 8,8,10,7,20,18,12,5 0 15
1215 0 0 12512600 15
1216 0 0 12555200 15
1217 12,21,11,3,9,2,14,21,8 7,20,25,19,16,14 0 15
1218 0 0 12509400 15
1219 11,9,13,24,2,13,4,11,2 20,6,25,25,4,9 0 15
1220 0 0 15013700 15
1221 0 0 12029900 15
1222 0 0 12678200 15
1223 17,23,8,18,3,21,18 12,19,9,8,20,22,15,3 0 15
1224 9,21,9,4,25,7,4,2 7,7,4,13,23,13,14 0 15
1225 8,9,2,6,21,15,15,14,10,10 21,22,19,24,24 0 15
1226 8,12,9,20,22,13,4,3,12 23,25,18,14,15,8 0 15
1227 16,14,17,8,15,9,14 15,6,16,7,13,6,21,9 999600 15
1228 12,3,20,15,25,23,7,6 17,23,17,8,11,12,23 0 15
1229 0 0 13089300 15
1230 0 0 14865900 15
1231 0 0 12214700 15
1232 21,10,17,15,19,15,8,12 22,25,19,11,6,15,19 0 15
1233 0 0 12563700 15
1234 0 0 12181300 15
1235 0 0 12915700 15
1236 12,6,20,20,7,8,4,4,2 21,21,6,9,22,4 1019800 15
1237 0 0 12580100 15
1238 0 0 11859000 15
1239 0 0 12829400 15
1240 0 0 13199500 15
1241 0 0 12220000 15
1242 19,15,17,14,2,20,2,6,14 12,19,23,22,19,14 0 15
1243 0 0 13038100 15
1244 0 0 13689900 15
1245 18,18,6,18,11,11,15,15,7 23,23,10,21,24,18 0 15
1246 24,17,14,5,17,19,12,2 24,17,23,21,9,9,7 0 15
1247 0 0 13181500 15
1248 0 0 12190000 15
1249 8,19,24,25,3,3,3,17 22,6,5,24,16,21,8 0 15
1250 20,19,9,14,10,20,9,4 7,16,10,7,23,20,22 0 15
1251 0 0 13467600 15
1252 10,2,7,2,20,3,15,15,18 12,23,7,22,9,19 0 15
1253 0 0 12240400 15
1254 0 0 12665400 15
1255 0 0 12090400 15
1256 11,23,8,7,2,4,8,10,2,10,5 18,24,23,25 0 15
1257 0 0 13076300 15
1258 9,24,17,8,24,5,9,5 14,11,11,11,16,20,18 0 15
1259 15,25,20,24,17,22,6 19,18,15,24,25,6,2,20 0 15
1260 0 0 12371200 15
1261 5,23,12,9,17,2,13,2 16,14,10,23,4,8,8 0 15
1262 11,20,12,5,15,11,11,5,6 24,19,8,13,19,13 0 15
1263 5,18,19,9,25,7,7,2 11,15,24,15,10,4,13 1317500 15
1264 2,9,4,21,7,19,5,6 20,4,19,11,5,3,11 0 15
1265 12,10,7,11,19,10,10,16,4 12,9,23,16,17,22 515400 15
1266 0 0 13046100 15
1267 0 0 12392000 15
1268 0 0 12118400 15
1269 23,2,22,15,21,15,24,10 15,25,11,21,21,14,25 1069500 15
1270 9,25,25,18,15,6,25,2 23,22,12,11,25,12,20 0 15
1271 0 0 12528300 15
1272 14,18,9,17,14,14,3,3 16,8,21,10,6,22,9 0 15
1273 0 0 13351200 15
1274 0 0 11990600 15
1275 23,5,2,2,2,18,5,12,22 5,15,24,21,19,7 0 15
1276 9,16,5,7,10,20,3,12 9,9,11,23,2,12,16 1081900 15
1277 25,22,4,6,16,5,4,4 16,15,10,14,9,15,7 0 15
1278 25,15,6,11,23,12,16,11 8,22,2,23,22,18,24 0 15
1279 24,5,15,6,24,17,10,3,10 23,20,23,13,16,19 0 15
1280 0 0 13400300 15
1281 15,6,2,11,19,14,8,9 12,10,10,21,17,11,3 0 15
1282 24,16,21,7,11,3,3,8,10 20,23,6,25,21,8 0 15
1283 0 0 12943200 15
1284 16,16,7,17,11,24,5 11,4,14,25,11,14,2,15 0 15
1285 0 0 12237400 15
1286 0 0 13004500 15
1287 0 0 12145100 15
1288 11,15,12,6,19,25,3,2 23,14,4,25,7,8,12 1001900 15
1289 22,5,9,8,22,14,23,11 17,19,10,10,13,25,20 0 15
1290 0 0 12025900 15
1291 7,2,5,9,19,17,7,4,6 14,15,9,17,4,17 0 15
1292 0 0 11672100 15
1293 0 0 12850200 15
1294 0 0 13251000 15
1295 15,5,24,17,25,5,8,3 9,14,25,18,5,13,18 1000200 15
1296 0 0 12620500 15
1297 24,20,5,12,3,21,5,10,15 22,22,11,23,21,16 0 15
1298 7,12,5,22,24,17,2,2 16,4,24,2,19,15,11 0 15
1299 0 0 13266500 15
1300 25,2,21,20,13,6,10,7 11,16,14,23,25,4,11 0 15
